"files","method","horizon","subs.1","subs.2","subs.3","subs.4","subs.5","subs.6","subs.7","subs.8","subs.9","subs.10","subs.11","subs.12","subs.13","subs.14","subs.15","subs.16","subs.17","subs.18","subs.19","subs.20"
"averageARIMA_horizon_18.csv","averageARIMA",18,0.186847526243893,0.253667281077953,0.171697384709392,0.324630935716675,0.225900555944807,0.226125776798415,0.222715381877028,0.255738968314047,0.205485270820421,0.327992268365115,0.29224977687964,0.156961650045436,0.179722548265889,0.213723208820971,0.302962844507066,0.288820213611007,0.294416832133188,0.182261786665547,0.18914228275015,0.170640990870122
"averageARIMA_horizon_19.csv","averageARIMA",19,0.185684975333988,0.255493929331965,0.170656351481746,0.324190230999084,0.226773636606576,0.226166323031951,0.223209340703716,0.255209589940772,0.20493371492697,0.327659930703816,0.292321698128412,0.156653230913054,0.18000975117608,0.2129640211707,0.303228822257026,0.2895156599685,0.294582032775635,0.181180330578712,0.188406106615072,0.170520475319427
"averageARIMA_horizon_20.csv","averageARIMA",20,0.183637636835803,0.257400825952806,0.169080071251904,0.324225741708845,0.227006205687286,0.226210409554183,0.223462710079177,0.255027605952084,0.204327877832909,0.328153287293715,0.292776067492841,0.156165988391901,0.180384610349836,0.211781318650788,0.304131582965355,0.29028906319128,0.29456329311878,0.180059308597826,0.187810185723973,0.170686568922379
"averageARIMA_horizon_21.csv","averageARIMA",21,0.181244996262679,0.258733801504445,0.167185627545052,0.324580086962982,0.227830535942083,0.226101057525211,0.224004932040056,0.254950024105015,0.20383283687112,0.32874198075465,0.293369121657465,0.15549346698159,0.180601077522144,0.211184867543626,0.304492349824259,0.290934335238841,0.29481462440149,0.178873707206932,0.187226384029544,0.170655196281047
"averageARIMA_horizon_22.csv","averageARIMA",22,0.179200145316646,0.261056368212233,0.164963929282545,0.324803975243231,0.228071802774743,0.225810006220895,0.224298956593097,0.25429805406133,0.203639025452274,0.329139695480835,0.2936802609874,0.154553073847051,0.180988734803176,0.210551833478565,0.304725281929846,0.291459133453488,0.295046959368209,0.17818133581119,0.187091250639676,0.170720626086779
"averageARIMA_horizon_23.csv","averageARIMA",23,0.177205825987594,0.263623557200398,0.163126942292937,0.325207949385313,0.228977143065881,0.225711568134479,0.224390651453071,0.254212561794449,0.203501815890846,0.329293904233899,0.294459411603864,0.154183783813799,0.181358671819842,0.210908901736092,0.305295616486517,0.292509782048473,0.295296130814863,0.178234071279938,0.186898873247617,0.170877803669553
"averageARIMA_horizon_24.csv","averageARIMA",24,0.177018105121065,0.265679273857691,0.16351214282112,0.325446365560876,0.22956464138523,0.226040290543647,0.224482052931309,0.254170144985969,0.203833595767789,0.32957073358017,0.295211790926522,0.15419008558549,0.181857068707059,0.211034837116705,0.306048817751039,0.293471451211289,0.295230476323699,0.179466079708367,0.187732445298574,0.171220509414008
"ModifiedDSHW_horizon_1.csv","ModifiedDSHW",1,0.0501531788759763,0.0732232682817719,0.0545118932667667,0.0862273544262404,0.0784225534783039,0.0651236339569414,0.0575663044382713,0.056870753434085,0.0566694844338345,0.0693583957515345,0.068063884591967,0.0503652282914204,0.0446572827161535,0.0536371805387338,0.0708335027898961,0.0629573806233203,0.0621141843171077,0.0562795643193678,0.0712365816717396,0.0535807315743554
"ModifiedDSHW_horizon_2.csv","ModifiedDSHW",2,0.0691125264675908,0.0859275255949048,0.0721136048280318,0.104732881093907,0.0872173359264692,0.0736286212492024,0.0691162635089355,0.0657666124818206,0.0665947626061891,0.0887240032942888,0.0806472678096829,0.0602302820282363,0.0505569431057959,0.0660935967253666,0.0889015874364239,0.0780502671106871,0.0754218530033965,0.0658518094245285,0.08906919188073,0.0656701380756765
"ModifiedDSHW_horizon_3.csv","ModifiedDSHW",3,0.0826478609736838,0.0962044086630143,0.0806900662202611,0.111257566942681,0.0969144310761796,0.079522382782519,0.0771988408756612,0.0722973534241911,0.0757495217208286,0.102313873063438,0.0875472526714847,0.0670954387755853,0.0569691987033266,0.0748138060008184,0.0978756023243075,0.0881265616531273,0.0861947744096729,0.0731461205298537,0.106474605392109,0.0719271442697985
